state_postal_abbr,year,bias_motivation,count
NE,1997,Anti-Jewish,1
NE,1997,Anti-Not Hispanic or Latino,1
ND,1997,Anti-American Indian or Alaska Native,1
ND,1997,Anti-Black or African American,1
NC,1997,Anti-Black or African American,28
NC,1997,Anti-Female Homosexual (Lesbian),1
NC,1997,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",4
NC,1997,Anti-Male Homosexual (Gay),3
NC,1997,Anti-Multi-Racial Group,1
NC,1997,Anti-Not Hispanic or Latino,2
NC,1997,Anti-Protestant,1
NC,1997,Anti-White,10
MT,1997,Anti-American Indian or Alaska Native,1
MT,1997,Anti-Arab,1
MT,1997,Anti-Black or African American,3
MT,1997,Anti-Female Homosexual (Lesbian),1
MT,1997,Anti-Hispanic or Latino,1
MT,1997,Anti-Jewish,2
MT,1997,Anti-Male Homosexual (Gay),5
MT,1997,Anti-Multi-Religious Group,1
MO,1997,Anti-Asian,4
MO,1997,Anti-Black or African American,124
MO,1997,Anti-Female Homosexual (Lesbian),4
MO,1997,Anti-Heterosexual,1
MO,1997,Anti-Hispanic or Latino,6
MO,1997,Anti-Jewish,9
MO,1997,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",3
MO,1997,Anti-Male Homosexual (Gay),18
MO,1997,Anti-Multi-Racial Group,12
MO,1997,Anti-Multi-Religious Group,7
MO,1997,Anti-Not Hispanic or Latino,3
MO,1997,Anti-White,49
MN,1997,Anti-American Indian or Alaska Native,3
MN,1997,Anti-Asian,21
MN,1997,Anti-Black or African American,103
MN,1997,Anti-Catholic,2
MN,1997,Anti-Female Homosexual (Lesbian),9
MN,1997,Anti-Heterosexual,3
MN,1997,Anti-Islamic (Muslem),2
MN,1997,Anti-Jewish,6
MN,1997,Anti-Male Homosexual (Gay),27
MN,1997,Anti-Not Hispanic or Latino,5
MN,1997,Anti-Other Religion,8
MN,1997,Anti-White,53
MI,1997,Anti-American Indian or Alaska Native,10
MI,1997,Anti-Arab,7
MI,1997,Anti-Asian,6
MI,1997,Anti-Atheist/Agnosticism,1
MI,1997,Anti-Bisexual,3
MI,1997,Anti-Black or African American,187
MI,1997,Anti-Catholic,1
MI,1997,Anti-Female Homosexual (Lesbian),8
MI,1997,Anti-Heterosexual,2
MI,1997,Anti-Hispanic or Latino,31
MI,1997,Anti-Islamic (Muslem),8
MI,1997,Anti-Jewish,19
MI,1997,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",15
MI,1997,Anti-Male Homosexual (Gay),14
MI,1997,Anti-Multi-Racial Group,13
MI,1997,Anti-Multi-Religious Group,7
MI,1997,Anti-Not Hispanic or Latino,34
MI,1997,Anti-Other Religion,40
MI,1997,Anti-Protestant,3
MI,1997,Anti-White,95
ME,1997,Anti-American Indian or Alaska Native,1
ME,1997,Anti-Asian,4
ME,1997,Anti-Black or African American,19
ME,1997,Anti-Catholic,1
ME,1997,Anti-Female Homosexual (Lesbian),2
ME,1997,Anti-Heterosexual,1
ME,1997,Anti-Jewish,3
ME,1997,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",6
ME,1997,Anti-Male Homosexual (Gay),16
ME,1997,Anti-Other Religion,1
ME,1997,Anti-White,3
MD,1997,Anti-American Indian or Alaska Native,1
MD,1997,Anti-Asian,11
MD,1997,Anti-Black or African American,163
MD,1997,Anti-Catholic,1
MD,1997,Anti-Female Homosexual (Lesbian),1
MD,1997,Anti-Hispanic or Latino,5
MD,1997,Anti-Islamic (Muslem),2
MD,1997,Anti-Jewish,37
MD,1997,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",3
MD,1997,Anti-Male Homosexual (Gay),7
MD,1997,Anti-Multi-Racial Group,17
MD,1997,Anti-Multi-Religious Group,1
MD,1997,Anti-Not Hispanic or Latino,10
MD,1997,Anti-Other Religion,3
MD,1997,Anti-Protestant,8
MD,1997,Anti-White,66
MA,1997,Anti-American Indian or Alaska Native,2
MA,1997,Anti-Arab,4
MA,1997,Anti-Asian,26
MA,1997,Anti-Black or African American,173
MA,1997,Anti-Catholic,3
MA,1997,Anti-Female Homosexual (Lesbian),11
MA,1997,Anti-Hispanic or Latino,44
MA,1997,Anti-Jewish,65
MA,1997,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",4
MA,1997,Anti-Male Homosexual (Gay),40
MA,1997,Anti-Not Hispanic or Latino,11
MA,1997,Anti-Other Religion,6
MA,1997,Anti-White,54
LA,1997,Anti-Black or African American,2
LA,1997,Anti-Male Homosexual (Gay),2
KY,1997,Anti-Bisexual,1
KY,1997,Anti-Black or African American,31
KY,1997,Anti-Hispanic or Latino,3
KY,1997,Anti-Jewish,1
KY,1997,Anti-Male Homosexual (Gay),1
KY,1997,Anti-Multi-Racial Group,3
KY,1997,Anti-Not Hispanic or Latino,2
KY,1997,Anti-White,7
KS,1997,Anti-American Indian or Alaska Native,1
KS,1997,Anti-Asian,2
KS,1997,Anti-Black or African American,25
KS,1997,Anti-Female Homosexual (Lesbian),1
KS,1997,Anti-Hispanic or Latino,1
KS,1997,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",2
KS,1997,Anti-Male Homosexual (Gay),6
KS,1997,Anti-Multi-Racial Group,7
KS,1997,Anti-Not Hispanic or Latino,1
KS,1997,Anti-White,9
IN,1997,Anti-Asian,1
IN,1997,Anti-Black or African American,30
IN,1997,Anti-Hispanic or Latino,2
IN,1997,Anti-Jewish,2
IN,1997,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",3
IN,1997,Anti-Male Homosexual (Gay),6
IN,1997,Anti-Multi-Racial Group,1
IN,1997,Anti-Multi-Religious Group,2
IN,1997,Anti-Not Hispanic or Latino,2
IN,1997,Anti-Other Religion,2
IN,1997,Anti-Physical Disability,1
IN,1997,Anti-White,10
IL,1997,Anti-Arab,7
IL,1997,Anti-Asian,7
IL,1997,Anti-Atheist/Agnosticism,1
IL,1997,Anti-Black or African American,212
IL,1997,Anti-Female Homosexual (Lesbian),8
IL,1997,Anti-Heterosexual,2
IL,1997,Anti-Hispanic or Latino,15
IL,1997,Anti-Islamic (Muslem),1
IL,1997,Anti-Jewish,31
IL,1997,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",8
IL,1997,Anti-Male Homosexual (Gay),49
IL,1997,Anti-Multi-Racial Group,16
IL,1997,Anti-Not Hispanic or Latino,13
IL,1997,Anti-Other Religion,3
IL,1997,Anti-Physical Disability,1
IL,1997,Anti-Protestant,1
IL,1997,Anti-White,114
ID,1997,Anti-American Indian or Alaska Native,2
ID,1997,Anti-Asian,1
ID,1997,Anti-Black or African American,8
ID,1997,Anti-Catholic,2
ID,1997,Anti-Female Homosexual (Lesbian),2
ID,1997,Anti-Heterosexual,1
ID,1997,Anti-Hispanic or Latino,11
ID,1997,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",2
ID,1997,Anti-Male Homosexual (Gay),1
ID,1997,Anti-Multi-Racial Group,1
ID,1997,Anti-Other Religion,3
ID,1997,Anti-White,15
IA,1997,Anti-Asian,4
IA,1997,Anti-Black or African American,43
IA,1997,Anti-Catholic,1
IA,1997,Anti-Hispanic or Latino,2
IA,1997,Anti-Jewish,5
IA,1997,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",4
IA,1997,Anti-Male Homosexual (Gay),8
IA,1997,Anti-Multi-Racial Group,2
IA,1997,Anti-Not Hispanic or Latino,1
IA,1997,Anti-White,3
GA,1997,Anti-Asian,3
GA,1997,Anti-Black or African American,36
GA,1997,Anti-Female Homosexual (Lesbian),6
GA,1997,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",3
GA,1997,Anti-Male Homosexual (Gay),22
GA,1997,Anti-Multi-Racial Group,3
GA,1997,Anti-Other Religion,2
GA,1997,Anti-White,4
FL,1997,Anti-Asian,1
FL,1997,Anti-Black or African American,65
FL,1997,Anti-Catholic,2
FL,1997,Anti-Jewish,14
FL,1997,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",19
FL,1997,Anti-Multi-Racial Group,1
FL,1997,Anti-Not Hispanic or Latino,6
FL,1997,Anti-Other Religion,1
FL,1997,Anti-Protestant,1
FL,1997,Anti-White,18
DE,1997,Anti-Asian,1
DE,1997,Anti-Black or African American,44
DE,1997,Anti-Female Homosexual (Lesbian),2
DE,1997,Anti-Hispanic or Latino,3
DE,1997,Anti-Jewish,10
DE,1997,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",5
DE,1997,Anti-Male Homosexual (Gay),5
DE,1997,Anti-White,10
DC,1997,Anti-Asian,1
DC,1997,Anti-Jewish,1
DC,1997,Anti-Male Homosexual (Gay),2
DC,1997,Anti-White,2
CT,1997,Anti-American Indian or Alaska Native,1
CT,1997,Anti-Asian,1
CT,1997,Anti-Black or African American,48
CT,1997,Anti-Hispanic or Latino,5
CT,1997,Anti-Islamic (Muslem),1
CT,1997,Anti-Jewish,17
CT,1997,Anti-Male Homosexual (Gay),3
CT,1997,Anti-Multi-Racial Group,7
CT,1997,Anti-Multi-Religious Group,1
CT,1997,Anti-Not Hispanic or Latino,6
CT,1997,Anti-Other Religion,1
CT,1997,Anti-Physical Disability,2
CT,1997,Anti-White,21
CO,1997,Anti-American Indian or Alaska Native,1
CO,1997,Anti-Asian,8
CO,1997,Anti-Bisexual,1
CO,1997,Anti-Black or African American,42
CO,1997,Anti-Catholic,1
CO,1997,Anti-Female Homosexual (Lesbian),3
CO,1997,Anti-Heterosexual,1
CO,1997,Anti-Hispanic or Latino,28
CO,1997,Anti-Jewish,12
CO,1997,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",7
CO,1997,Anti-Male Homosexual (Gay),7
CO,1997,Anti-Multi-Racial Group,4
CO,1997,Anti-Not Hispanic or Latino,6
CO,1997,Anti-Other Religion,1
CO,1997,Anti-White,26
CA,1997,Anti-American Indian or Alaska Native,2
CA,1997,Anti-Asian,160
CA,1997,Anti-Atheist/Agnosticism,1
CA,1997,Anti-Black or African American,630
CA,1997,Anti-Female Homosexual (Lesbian),57
CA,1997,Anti-Heterosexual,1
CA,1997,Anti-Hispanic or Latino,141
CA,1997,Anti-Islamic (Muslem),1
CA,1997,Anti-Jewish,212
CA,1997,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",15
CA,1997,Anti-Male Homosexual (Gay),285
CA,1997,Anti-Multi-Racial Group,73
CA,1997,Anti-Multi-Religious Group,1
CA,1997,Anti-Not Hispanic or Latino,78
CA,1997,Anti-Other Religion,6
CA,1997,Anti-Physical Disability,2
CA,1997,Anti-Protestant,21
CA,1997,Anti-White,147
AZ,1997,Anti-American Indian or Alaska Native,3
AZ,1997,Anti-Arab,2
AZ,1997,Anti-Asian,8
AZ,1997,Anti-Black or African American,123
AZ,1997,Anti-Catholic,2
AZ,1997,Anti-Female Homosexual (Lesbian),5
AZ,1997,Anti-Hispanic or Latino,36
AZ,1997,Anti-Islamic (Muslem),3
AZ,1997,Anti-Jewish,26
AZ,1997,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",6
AZ,1997,Anti-Male Homosexual (Gay),44
AZ,1997,Anti-Multi-Racial Group,19
AZ,1997,Anti-Multi-Religious Group,1
AZ,1997,Anti-Not Hispanic or Latino,4
AZ,1997,Anti-Other Religion,6
AZ,1997,Anti-Protestant,4
AZ,1997,Anti-White,38
AK,1997,Anti-Asian,1
AK,1997,Anti-Black or African American,5
AK,1997,Anti-Catholic,1
AK,1997,Anti-Jewish,1
AK,1997,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",1
AK,1997,Anti-Protestant,1
WY,1996,Anti-Black or African American,1
WY,1996,Anti-Hispanic or Latino,1
WY,1996,Anti-Other Religion,2
WV,1996,Anti-Black or African American,2
WV,1996,Anti-Male Homosexual (Gay),1
WV,1996,Anti-Not Hispanic or Latino,1
WI,1996,Anti-Asian,10
WI,1996,Anti-Black or African American,14
WI,1996,Anti-Female Homosexual (Lesbian),3
WI,1996,Anti-Hispanic or Latino,1
WI,1996,Anti-Islamic (Muslem),2
WI,1996,Anti-Jewish,3
WI,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",1
WI,1996,Anti-Male Homosexual (Gay),1
WI,1996,Anti-Multi-Racial Group,5
WI,1996,Anti-Multi-Religious Group,1
WI,1996,Anti-White,7
WA,1996,Anti-American Indian or Alaska Native,7
WA,1996,Anti-Arab,2
WA,1996,Anti-Asian,15
WA,1996,Anti-Black or African American,81
WA,1996,Anti-Catholic,1
WA,1996,Anti-Female Homosexual (Lesbian),8
WA,1996,Anti-Heterosexual,1
WA,1996,Anti-Hispanic or Latino,14
WA,1996,Anti-Jewish,18
WA,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",2
WA,1996,Anti-Male Homosexual (Gay),21
WA,1996,Anti-Multi-Racial Group,3
WA,1996,Anti-Not Hispanic or Latino,6
WA,1996,Anti-Other Religion,6
WA,1996,Anti-White,15
VT,1996,Anti-Black or African American,2
VT,1996,Anti-Jewish,2
VT,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",2
VT,1996,Anti-Male Homosexual (Gay),2
VA,1996,Anti-Arab,1
VA,1996,Anti-Asian,2
VA,1996,Anti-Black or African American,80
VA,1996,Anti-Female Homosexual (Lesbian),1
VA,1996,Anti-Hispanic or Latino,2
VA,1996,Anti-Jewish,10
VA,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",3
VA,1996,Anti-Male Homosexual (Gay),3
VA,1996,Anti-Multi-Racial Group,2
VA,1996,Anti-Multi-Religious Group,3
VA,1996,Anti-Not Hispanic or Latino,4
VA,1996,Anti-Other Religion,2
VA,1996,Anti-White,15
UT,1996,Anti-American Indian or Alaska Native,4
UT,1996,Anti-Arab,2
UT,1996,Anti-Asian,1
UT,1996,Anti-Black or African American,14
UT,1996,Anti-Catholic,3
UT,1996,Anti-Hispanic or Latino,5
UT,1996,Anti-Jewish,5
UT,1996,Anti-Male Homosexual (Gay),2
UT,1996,Anti-Multi-Racial Group,4
UT,1996,Anti-Not Hispanic or Latino,3
UT,1996,Anti-Other Religion,7
UT,1996,Anti-White,9
TX,1996,Anti-Arab,10
TX,1996,Anti-Asian,17
TX,1996,Anti-Bisexual,3
TX,1996,Anti-Black or African American,397
TX,1996,Anti-Female Homosexual (Lesbian),30
TX,1996,Anti-Hispanic or Latino,90
TX,1996,Anti-Islamic (Muslem),6
TX,1996,Anti-Jewish,25
TX,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",10
TX,1996,Anti-Male Homosexual (Gay),136
TX,1996,Anti-Multi-Racial Group,22
TX,1996,Anti-Not Hispanic or Latino,16
TX,1996,Anti-White,131
TN,1996,Anti-Black or African American,19
TN,1996,Anti-Hispanic or Latino,1
TN,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",1
TN,1996,Anti-Male Homosexual (Gay),2
TN,1996,Anti-Multi-Racial Group,3
TN,1996,Anti-Other Religion,1
TN,1996,Anti-White,7
SD,1996,Anti-Arab,1
SD,1996,Anti-Bisexual,1
SD,1996,Anti-Black or African American,2
SC,1996,Anti-American Indian or Alaska Native,2
SC,1996,Anti-Asian,1
SC,1996,Anti-Black or African American,27
SC,1996,Anti-Catholic,2
SC,1996,Anti-Hispanic or Latino,3
SC,1996,Anti-Male Homosexual (Gay),3
SC,1996,Anti-Multi-Racial Group,4
SC,1996,Anti-Not Hispanic or Latino,1
SC,1996,Anti-Protestant,2
SC,1996,Anti-White,5
RI,1996,Anti-Asian,2
RI,1996,Anti-Black or African American,16
RI,1996,Anti-Female Homosexual (Lesbian),1
RI,1996,Anti-Hispanic or Latino,2
RI,1996,Anti-Jewish,10
RI,1996,Anti-Male Homosexual (Gay),5
RI,1996,Anti-Other Religion,1
RI,1996,Anti-White,3
PA,1996,Anti-American Indian or Alaska Native,2
PA,1996,Anti-Arab,1
PA,1996,Anti-Asian,11
PA,1996,Anti-Black or African American,109
PA,1996,Anti-Hispanic or Latino,13
PA,1996,Anti-Jewish,41
PA,1996,Anti-Male Homosexual (Gay),8
PA,1996,Anti-Multi-Racial Group,1
PA,1996,Anti-Multi-Religious Group,1
PA,1996,Anti-Not Hispanic or Latino,2
PA,1996,Anti-Other Religion,2
PA,1996,Anti-Protestant,6
PA,1996,Anti-White,26
OR,1996,Anti-American Indian or Alaska Native,6
OR,1996,Anti-Arab,5
OR,1996,Anti-Asian,15
OR,1996,Anti-Atheist/Agnosticism,3
OR,1996,Anti-Black or African American,118
OR,1996,Anti-Female Homosexual (Lesbian),25
OR,1996,Anti-Heterosexual,3
OR,1996,Anti-Hispanic or Latino,17
OR,1996,Anti-Islamic (Muslem),1
OR,1996,Anti-Jewish,20
OR,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",9
OR,1996,Anti-Male Homosexual (Gay),66
OR,1996,Anti-Multi-Racial Group,11
OR,1996,Anti-Multi-Religious Group,1
OR,1996,Anti-Not Hispanic or Latino,13
OR,1996,Anti-Other Religion,3
OR,1996,Anti-Protestant,5
OR,1996,Anti-White,27
OK,1996,Anti-American Indian or Alaska Native,1
OK,1996,Anti-Arab,5
OK,1996,Anti-Asian,5
OK,1996,Anti-Black or African American,86
OK,1996,Anti-Hispanic or Latino,8
OK,1996,Anti-Male Homosexual (Gay),6
OK,1996,Anti-Multi-Religious Group,2
OK,1996,Anti-Other Religion,3
OK,1996,Anti-Protestant,7
OK,1996,Anti-White,27
OH,1996,Anti-Asian,7
OH,1996,Anti-Black or African American,198
OH,1996,Anti-Female Homosexual (Lesbian),6
OH,1996,Anti-Hispanic or Latino,7
OH,1996,Anti-Jewish,19
OH,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",4
OH,1996,Anti-Male Homosexual (Gay),43
OH,1996,Anti-Multi-Racial Group,6
OH,1996,Anti-Not Hispanic or Latino,7
OH,1996,Anti-Other Religion,1
OH,1996,Anti-White,76
NY,1996,Anti-Black or African American,269
NY,1996,Anti-Female Homosexual (Lesbian),10
NY,1996,Anti-Hispanic or Latino,50
NY,1996,Anti-Jewish,339
NY,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",9
NY,1996,Anti-Male Homosexual (Gay),53
NY,1996,Anti-Not Hispanic or Latino,68
NY,1996,Anti-Other Religion,33
NY,1996,Anti-White,72
NV,1996,Anti-Asian,1
NV,1996,Anti-Black or African American,23
NV,1996,Anti-Female Homosexual (Lesbian),1
NV,1996,Anti-Hispanic or Latino,2
NV,1996,Anti-Jewish,4
NV,1996,Anti-Male Homosexual (Gay),3
NV,1996,Anti-Multi-Racial Group,2
NV,1996,Anti-Not Hispanic or Latino,1
NV,1996,Anti-Other Religion,1
NV,1996,Anti-White,6
NM,1996,Anti-Asian,2
NM,1996,Anti-Bisexual,1
NM,1996,Anti-Black or African American,9
NM,1996,Anti-Female Homosexual (Lesbian),4
NM,1996,Anti-Hispanic or Latino,3
NM,1996,Anti-Jewish,6
NM,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",2
NM,1996,Anti-Male Homosexual (Gay),5
NM,1996,Anti-Multi-Racial Group,3
NM,1996,Anti-Not Hispanic or Latino,1
NM,1996,Anti-Other Religion,3
NM,1996,Anti-White,5
NJ,1996,Anti-Arab,4
NJ,1996,Anti-Asian,12
NJ,1996,Anti-Bisexual,1
NJ,1996,Anti-Black or African American,386
NJ,1996,Anti-Catholic,7
NJ,1996,Anti-Female Homosexual (Lesbian),10
NJ,1996,Anti-Heterosexual,3
NJ,1996,Anti-Hispanic or Latino,45
NJ,1996,Anti-Islamic (Muslem),6
NJ,1996,Anti-Jewish,237
NJ,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",7
NJ,1996,Anti-Male Homosexual (Gay),22
NJ,1996,Anti-Multi-Racial Group,7
NJ,1996,Anti-Not Hispanic or Latino,41
NJ,1996,Anti-Other Religion,11
NJ,1996,Anti-Protestant,2
NJ,1996,Anti-White,52
NH,1996,Anti-Jewish,1
NE,1996,Anti-Black or African American,2
NE,1996,Anti-Hispanic or Latino,1
ND,1996,Anti-American Indian or Alaska Native,1
ND,1996,Anti-Arab,1
NC,1996,Anti-Arab,2
NC,1996,Anti-Black or African American,23
NC,1996,Anti-Hispanic or Latino,1
NC,1996,Anti-Jewish,1
NC,1996,Anti-Male Homosexual (Gay),3
NC,1996,Anti-Multi-Racial Group,1
NC,1996,Anti-Other Religion,1
NC,1996,Anti-White,4
MT,1996,Anti-Black or African American,4
MT,1996,Anti-Hispanic or Latino,1
MT,1996,Anti-Jewish,1
MT,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",1
MT,1996,Anti-Male Homosexual (Gay),1
MT,1996,Anti-Multi-Racial Group,1
MT,1996,Anti-White,1
MS,1996,Anti-Black or African American,2
MS,1996,Anti-White,1
MO,1996,Anti-American Indian or Alaska Native,2
MO,1996,Anti-Asian,5
MO,1996,Anti-Black or African American,157
MO,1996,Anti-Hispanic or Latino,13
MO,1996,Anti-Islamic (Muslem),1
MO,1996,Anti-Jewish,2
MO,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",2
MO,1996,Anti-Male Homosexual (Gay),22
MO,1996,Anti-Multi-Racial Group,9
MO,1996,Anti-Multi-Religious Group,4
MO,1996,Anti-Not Hispanic or Latino,3
MO,1996,Anti-Protestant,1
MO,1996,Anti-White,78
MN,1996,Anti-American Indian or Alaska Native,5
MN,1996,Anti-Asian,31
MN,1996,Anti-Black or African American,143
MN,1996,Anti-Catholic,1
MN,1996,Anti-Female Homosexual (Lesbian),11
MN,1996,Anti-Heterosexual,3
MN,1996,Anti-Jewish,8
MN,1996,Anti-Male Homosexual (Gay),63
MN,1996,Anti-Other Religion,2
MN,1996,Anti-White,68
MI,1996,Anti-American Indian or Alaska Native,8
MI,1996,Anti-Asian,13
MI,1996,Anti-Atheist/Agnosticism,1
MI,1996,Anti-Bisexual,1
MI,1996,Anti-Black or African American,206
MI,1996,Anti-Catholic,4
MI,1996,Anti-Female Homosexual (Lesbian),8
MI,1996,Anti-Heterosexual,3
MI,1996,Anti-Hispanic or Latino,31
MI,1996,Anti-Islamic (Muslem),3
MI,1996,Anti-Jewish,12
MI,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",15
MI,1996,Anti-Male Homosexual (Gay),28
MI,1996,Anti-Multi-Racial Group,16
MI,1996,Anti-Multi-Religious Group,4
MI,1996,Anti-Not Hispanic or Latino,45
MI,1996,Anti-Other Religion,42
MI,1996,Anti-Protestant,3
MI,1996,Anti-White,114
ME,1996,Anti-American Indian or Alaska Native,1
ME,1996,Anti-Asian,8
ME,1996,Anti-Black or African American,24
ME,1996,Anti-Female Homosexual (Lesbian),3
ME,1996,Anti-Hispanic or Latino,2
ME,1996,Anti-Jewish,2
ME,1996,Anti-Male Homosexual (Gay),10
ME,1996,Anti-Multi-Racial Group,3
ME,1996,Anti-Other Religion,3
ME,1996,Anti-Protestant,1
ME,1996,Anti-White,1
MD,1996,Anti-American Indian or Alaska Native,1
MD,1996,Anti-Arab,1
MD,1996,Anti-Asian,11
MD,1996,Anti-Black or African American,221
MD,1996,Anti-Catholic,1
MD,1996,Anti-Hispanic or Latino,4
MD,1996,Anti-Islamic (Muslem),1
MD,1996,Anti-Jewish,49
MD,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",3
MD,1996,Anti-Male Homosexual (Gay),6
MD,1996,Anti-Multi-Racial Group,22
MD,1996,Anti-Multi-Religious Group,3
MD,1996,Anti-Not Hispanic or Latino,4
MD,1996,Anti-Other Religion,3
MD,1996,Anti-Protestant,2
MD,1996,Anti-White,62
MA,1996,Anti-American Indian or Alaska Native,2
MA,1996,Anti-Arab,3
MA,1996,Anti-Asian,27
MA,1996,Anti-Black or African American,178
MA,1996,Anti-Catholic,1
MA,1996,Anti-Female Homosexual (Lesbian),7
MA,1996,Anti-Hispanic or Latino,60
MA,1996,Anti-Jewish,52
MA,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",3
MA,1996,Anti-Male Homosexual (Gay),40
MA,1996,Anti-Not Hispanic or Latino,11
MA,1996,Anti-Other Religion,5
MA,1996,Anti-Protestant,1
MA,1996,Anti-White,62
LA,1996,Anti-Black or African American,3
LA,1996,Anti-Male Homosexual (Gay),2
LA,1996,Anti-Multi-Racial Group,1
KY,1996,Anti-Asian,1
KY,1996,Anti-Black or African American,54
KY,1996,Anti-Catholic,2
KY,1996,Anti-Female Homosexual (Lesbian),1
KY,1996,Anti-Heterosexual,1
KY,1996,Anti-Hispanic or Latino,3
KY,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",3
KY,1996,Anti-Male Homosexual (Gay),2
KY,1996,Anti-Multi-Racial Group,6
KY,1996,Anti-Multi-Religious Group,3
KY,1996,Anti-Not Hispanic or Latino,2
KY,1996,Anti-Other Religion,2
KY,1996,Anti-Protestant,2
KY,1996,Anti-White,27
KS,1996,Anti-American Indian or Alaska Native,1
KS,1996,Anti-Asian,1
KS,1996,Anti-Black or African American,13
KS,1996,Anti-Female Homosexual (Lesbian),2
KS,1996,Anti-Hispanic or Latino,1
KS,1996,Anti-Islamic (Muslem),1
KS,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",3
KS,1996,Anti-Male Homosexual (Gay),2
KS,1996,Anti-Multi-Racial Group,3
KS,1996,Anti-White,1
IN,1996,Anti-Asian,3
IN,1996,Anti-Black or African American,12
IN,1996,Anti-Female Homosexual (Lesbian),1
IN,1996,Anti-Hispanic or Latino,6
IN,1996,Anti-Jewish,2
IN,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",1
IN,1996,Anti-Male Homosexual (Gay),4
IN,1996,Anti-Multi-Religious Group,1
IN,1996,Anti-Not Hispanic or Latino,1
IN,1996,Anti-White,5
IL,1996,Anti-American Indian or Alaska Native,5
IL,1996,Anti-Arab,16
IL,1996,Anti-Asian,17
IL,1996,Anti-Bisexual,1
IL,1996,Anti-Black or African American,207
IL,1996,Anti-Catholic,3
IL,1996,Anti-Female Homosexual (Lesbian),4
IL,1996,Anti-Hispanic or Latino,30
IL,1996,Anti-Islamic (Muslem),2
IL,1996,Anti-Jewish,44
IL,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",1
IL,1996,Anti-Male Homosexual (Gay),24
IL,1996,Anti-Multi-Racial Group,15
IL,1996,Anti-Not Hispanic or Latino,11
IL,1996,Anti-Other Religion,3
IL,1996,Anti-Protestant,1
IL,1996,Anti-White,80
ID,1996,Anti-American Indian or Alaska Native,1
ID,1996,Anti-Arab,1
ID,1996,Anti-Asian,2
ID,1996,Anti-Black or African American,14
ID,1996,Anti-Hispanic or Latino,20
ID,1996,Anti-Jewish,6
ID,1996,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",4
